"","xh","r","p","fisrtYear","endYear","r_nino","p_nino","code","code_simple","lon","lat"
"54",62,0.0717471501281695,0.659975077057146,1847,2011,-0.135151299451399,0.405695770621649,"mar042","mar042",NA,NA
"55",63,0.131786096148218,0.417593705161323,1624,2011,0.147734212768577,0.362964572616118,"mar043","mar043",NA,NA
"56",64,0.0485050311702189,0.766298579981375,1682,2004,-0.0716463520545649,0.660423966443773,"mar044","mar044",NA,NA
"57",65,-0.0789211370315941,0.628336494363112,1840,2012,0.107247697584608,0.510095369686581,"mar045","mar045",NA,NA
"58",66,-0.162949669611004,0.315070496164342,1815,2004,0.213162161555294,0.186620190284787,"mar046","mar046",NA,NA
"59",67,0.0377876544277735,0.816930800607051,1789,2011,0.0785279589760858,0.630054265414578,"mar047","mar047",NA,NA
"60",68,0.180744255118764,0.264378764637028,1423,2011,-0.424691058380341,0.00630569491050114,"mar048","mar048",NA,NA
"61",69,0.122125552828298,0.452824721953977,918,2011,-0.275707971873711,0.0850714046200649,"mar049","mar049",NA,NA
"62",77,-0.130170884791093,0.423373751629564,1877,2004,-0.101055636706961,0.534957158470144,"morc015","morc015",-5.466,35.083
"63",78,-0.016504926527468,0.91948456447816,1588,2003,-0.000187885580361515,0.999081945745894,"morc016","morc016",-5.0167,32.4667
"64",79,0.223266701745463,0.166101699291002,1744,2004,-0.318200418294863,0.0453915556950427,"morc017","morc017",-5.6,32.38
"65",86,-0.37805929137414,0.0161608206173023,1890,2011,0.420970063645465,0.00683040760705475,"morc024","morc024",-5.21,35.17
"66",89,0.052690915384361,0.746768114609694,1894,2011,0.115409113079412,0.478237103721802,"tun004","tun004",NA,NA
"67",90,0.11841308360089,0.466779808605067,1922,2011,-0.0578433023733833,0.722941968371254,"tun005","tun005",NA,NA
"68",91,-0.123697949676645,0.446983053365994,1888,2011,0.167080305209975,0.302791162831726,"tun006","tun006",NA,NA
"69",92,0.110902247171675,0.495699403993318,1925,2011,0.0314626549534156,0.847174343150894,"tun007","tun007",NA,NA
"70",93,0.0282129348152052,0.862800474748931,1771,2010,0.12199821048082,0.453299620343618,"tun008","tun008",NA,NA
"71",94,0.0432578369437416,0.790982370512027,1947,2012,0.124830109006464,0.442802543809847,"tun009","tun009",NA,NA
"72",95,-0.147743707202892,0.362933388907924,1922,2011,0.0428206054081069,0.793048665645612,"tun010","tun010",NA,NA
"73",96,0.10087870083248,0.535676093150991,1942,2011,-0.27613499871663,0.0845697516298782,"tun011","tun011",NA,NA
"74",97,0.052692861229183,0.746759070854919,1885,2004,0.0548353732177134,0.736821819179419,"tun012","tun012",NA,NA
"75",98,-0.201698830552054,0.21200208660664,1810,2003,0.36806305695952,0.0194540523394278,"tuni001","tuni001",8.3,36.4833
"76",100,0.0263613154885975,0.871727395623436,1916,2003,0.119430134530807,0.462934128625215,"tuni003","tuni003",9.3,35.85
"77",101,0.245278969239799,0.127134537351033,1938,2012,-0.08791503738622,0.58958439791261,"tza001","tza001",32.83,-5.08
"78",106,-0.115139090018715,0.479274159841749,1894,2016,0.182562734110269,0.259521671859274,"aze001","aze001",48.53,38.71
"79",107,0.424195191012985,0.0063735437233023,1941,2012,-0.298924822207608,0.0609700009270108,"bgd001","bgd001",91.798301,24.342309
"80",108,0.49041683703109,0.00131556722260161,1939,2016,-0.244502071646127,0.128381572616235,"bgd002","bgd002",91.37,24.1
"81",109,0.442284112285752,0.0042692204004105,1946,2016,-0.231557543437122,0.150524000586549,"bgd003","bgd003",91.37,24.1
"82",110,-0.44108248394513,0.00438732379460684,1590,2003,0.190820451406124,0.238214698075308,"bt001","bt001",90.65,27.5833
"83",111,-0.281260868140143,0.0787257595536483,1600,2003,-0.0567828397182206,0.727825671686318,"bt002","bt002",90.7333,27.6667
"84",112,-0.104024823899244,0.522962754033921,1680,2003,-0.0936451011315326,0.56546149835688,"bt003","bt003",90.7667,27.7
"85",113,-0.474402543944971,0.0019834274729086,1705,2003,0.204225561061489,0.206211905910929,"bt004","bt004",90.6833,27.7
"86",115,-0.154010750711219,0.342702126662653,1661,2005,0.220274685660725,0.171999562481059,"bt006","bt006",89.5,27.4667
"87",116,0.0902868548501887,0.579544148163898,1751,2005,0.071624140837839,0.66052289660796,"bt007","bt007",89.5167,27.4667
"88",117,-0.235152507880129,0.144112475677127,1402,2003,0.0787965815453229,0.628880461237987,"bt008","bt008",90.65,27.5833
"89",119,-0.182337260593462,0.260120660372534,1642,2005,0.113756038167544,0.484604357838572,"bt010","bt010",89.3833,27.25
"90",121,-0.118315781293031,0.467148618200136,1761,2003,0.19630038492975,0.22474836855041,"bt012","bt012",90.7,27.45
"91",123,0.255736872433507,0.111216866877359,1689,2003,-0.150348997493016,0.354437433416851,"bt014","bt014",91.2,27.1833
"92",124,-0.154977528837627,0.339644023821198,1830,2003,0.195091680099175,0.227672747051131,"bt015","bt015",91.1833,27.4833
"93",125,0.0190437854235422,0.907149560164393,1707,2006,-0.0554818234462919,0.733831691917948,"bt016","bt016",89.75,27.9833
"94",126,-0.274002933556827,0.0870974648041107,1695,2005,0.279901292174637,0.0802441442161359,"bt017","bt017",89.3167,27.3833
"95",127,-0.0359574924457851,0.825657035617857,1778,2006,0.0750091516474951,0.645512401971077,"bt018","bt018",89.75,27.95
"96",128,-0.174424761078617,0.281723223938055,1793,2006,0.258958094218705,0.106631824385798,"bt019","bt019",89.75,27.9167
"97",129,0.0141271715455402,0.931053793714051,1807,2004,-0.0327825024710523,0.840844001820433,"bt020","bt020",90.15,27.45
"98",130,-0.321975185959462,0.0427558511610032,1441,2013,0.176438802658413,0.27611692811028,"bt021","bt021",90.9675,27.4223
"99",131,-0.154503586951916,0.341141087131751,1696,2003,0.274159589954199,0.0869097685551129,"bt022","bt022",90.43,27.39
"100",135,-0.132346099382078,0.415600200238694,1881,2004,0.240580389592533,0.134816088302765,"chin007","chin007",88.15,43.9333
"101",136,-0.294449044996972,0.0651347118964414,1756,2004,0.265231690441403,0.0981165524614955,"chin008","chin008",82.1333,42.8833
"102",137,-0.00595401425093388,0.970913431362425,1682,2004,0.0104016757678769,0.949207868970336,"chin009","chin009",82.15,43.0667
"103",138,-0.378431477119953,0.0160479046438553,1754,2004,0.534097110226431,0.000385816510273475,"chin010","chin010",81.7167,42.8
"104",139,0.00260934080800892,0.987250649710187,1743,2004,0.0775261423644438,0.63443981246678,"chin011","chin011",82.8667,43.15
"105",140,0.0632263701372646,0.698321891318739,1754,2004,0.129423692942353,0.426062711025821,"chin012","chin012",82.6833,43.0833
"106",141,-0.0050239690863079,0.975455387478255,1858,2004,0.110097941046192,0.498849742550292,"chin013","chin013",86.7167,43.7167
"107",142,-0.0192011314092595,0.906385774368449,1747,2004,0.210991060220153,0.191253700835407,"chin014","chin014",88.1167,43.8833
"108",143,-0.154609926490759,0.340804834906319,1846,2004,0.172623390786099,0.286799881840485,"chin015","chin015",86.3,43.7833
"109",144,0.559098315062527,0.000176782385859407,1690,2007,-0.280055322243913,0.0800709840639548,"chin016","chin016",101.9167,31.7833
"110",145,-0.0845198292407625,0.60408911357237,1650,2007,-0.0302597319890746,0.852952150314842,"chin017","chin017",99.75,28.9
"111",146,-0.132810559764174,0.413950910769828,1815,2006,0.0512988867954967,0.753246391995692,"chin018","chin018",100.0833,29.2833
"112",147,0.0213255806682798,0.896081723825951,1565,2006,-0.153501431797527,0.344319971577791,"chin019","chin019",99.9333,29.15
"113",148,0.0368644890320651,0.821329811526807,1611,2007,-0.156012509800177,0.336388862523545,"chin020","chin020",100.2667,30.2333
"114",149,-0.333846571674437,0.0352652088016222,1666,2007,0.227976834242295,0.157115139022831,"chin021","chin021",99.9333,28.9833
"115",150,0.112127930450975,0.490918277520023,1765,2007,-0.249527064758655,0.120475196654789,"chin022","chin022",100.2833,30.8667
